,CustomerID,unique_invoiceno_count,unique_stockcode_count,total_amount,active_days
4197,18055,11,223,6729.29,362
4198,18056,1,19,363.65,0
4199,18058,1,3,170.16,0
4200,18059,4,17,296.71,58
4201,18061,10,18,2119.41,344
4202,18062,3,23,720.52,164
4203,18064,2,7,814.0,102
4204,18065,15,110,2380.08,358
4205,18066,1,10,318.0,0
4206,18067,1,36,396.33,0
4207,18068,1,1,101.69999999999999,0
4208,18069,7,334,1994.39,301
4209,18071,2,23,453.0,108
4210,18072,2,20,-5.329070518200751e-15,30
4211,18073,13,23,3846.7400000000002,82
4212,18074,1,13,489.6,0
4213,18075,14,97,2538.7200000000003,337
4214,18077,11,101,2584.41,358
4215,18078,2,27,336.13,41
4216,18079,4,99,3613.15,193
4217,18080,2,2,1231.5,223
4218,18081,3,14,343.45,97
4219,18082,1,62,680.84,0
4220,18084,2,2,87.52999999999999,284
4221,18085,2,25,689.95,43
4222,18086,1,7,101.34,0
4223,18087,4,7,3770.1199999999994,203
4224,18088,1,35,166.03,0
4225,18092,12,28,9065.76,363
4226,18093,5,31,2083.42,209
4227,18094,7,39,3017.3,210
4228,18095,2,20,580.0500000000001,20
4229,18096,3,157,849.06,52
4230,18097,7,66,2657.45,346
4231,18099,1,19,168.31,0
4232,18101,2,37,222.4,132
4233,18102,62,151,256438.49,366
4234,18104,1,38,754.64,0
4235,18105,1,18,113.48000000000002,0
4236,18106,1,33,421.9,0
4237,18108,2,17,264.65,5
4238,18109,31,120,7877.27,368
4239,18110,2,33,168.55,0
4240,18112,2,26,352.69,154
4241,18113,1,1,76.32000000000001,0
4242,18114,1,28,220.1,0
4243,18116,8,230,1403.1100000000001,296
4244,18117,1,68,315.65,0
4245,18118,31,424,5567.03,358
4246,18119,1,29,180.7,0
4247,18120,1,17,111.15,0
4248,18121,2,28,653.3,5
4249,18122,6,239,1793.06,142
4250,18123,2,31,574.4399999999999,7
4251,18125,5,164,1130.1,286
4252,18126,1,52,200.92000000000002,0
4253,18127,3,41,347.08,114
4254,18129,1,13,112.55000000000001,0
4255,18130,4,58,1045.74,48
4256,18133,2,2,715.4999999999999,1
4257,18135,5,11,681.9100000000001,161
4258,18136,4,34,761.83,256
4259,18138,1,8,152.65,0
4260,18139,8,36,8393.22,1
4261,18141,1,1,-35.400000000000006,0
4262,18142,4,9,1014.9,64
4263,18143,2,59,1000.16,25
4264,18144,12,27,2888.75,365
4265,18145,4,174,2861.55,299
4266,18146,2,10,160.35000000000002,79
4267,18147,2,7,179.33999999999997,62
4268,18149,3,11,612.0799999999999,222
4269,18150,3,29,566.58,169
4270,18151,2,38,653.35,155
4271,18154,2,15,399.19,40
4272,18155,4,19,347.82,216
4273,18156,2,100,675.64,356
4274,18158,3,24,451.75,79
4275,18159,1,23,530.15,0
4276,18160,2,37,638.0600000000001,143
4277,18161,6,49,1612.79,309
4278,18164,2,24,394.7,6
4279,18165,1,10,302.46000000000004,0
4280,18167,6,25,1355.51,101
4281,18168,9,101,1123.74,196
4282,18169,1,9,202.65,0
4283,18170,3,29,980.31,183
4284,18171,7,43,1208.51,274
4285,18172,25,101,7490.17,279
4286,18173,4,23,2106.84,187
4287,18174,1,1,104.0,0
4288,18176,2,30,448.65,4
4289,18177,7,53,1313.6200000000001,224
4290,18178,6,80,1573.41,250
4291,18179,6,86,1793.17,327
4292,18180,6,108,1843.75,137
4293,18181,1,40,366.85,0
4294,18183,6,36,600.52,56
4295,18184,1,1,49.8,0
4296,18185,1,17,304.25,0
4297,18188,4,63,1998.49,275
4298,18189,3,65,1084.34,190
4299,18190,3,14,274.51,138
4300,18191,1,7,207.79999999999998,0
4301,18192,1,45,957.97,0
4302,18193,3,17,212.96,215
4303,18194,2,7,896.0,18
4304,18196,2,131,686.63,195
4305,18198,21,81,5083.06,332
4306,18200,1,29,150.35,0
4307,18202,3,55,1396.99,111
4308,18203,1,19,160.42000000000002,0
4309,18204,4,159,1960.95,121
4310,18205,2,30,517.36,38
4311,18209,1,8,139.10000000000002,0
4312,18210,6,109,2621.38,265
4313,18211,5,37,600.07,252
4314,18212,1,30,216.07,0
4315,18213,1,15,232.48000000000002,0
4316,18215,1,13,299.34000000000003,0
4317,18216,1,26,481.75,0
4318,18217,2,27,621.75,41
4319,18218,4,17,606.22,75
4320,18219,11,58,2019.77,366
4321,18220,2,2,297.78000000000003,7
4322,18221,6,59,1033.31,189
4323,18222,1,19,443.0,0
4324,18223,27,119,6315.2300000000005,356
4325,18224,1,10,158.95000000000002,0
4326,18225,17,151,5356.86,368
4327,18226,14,141,5192.1,299
4328,18227,1,5,93.75,0
4329,18228,3,23,769.2,29
4330,18229,20,66,7276.900000000001,361
4331,18230,10,32,2716.6000000000004,355
4332,18231,6,106,2054.67,96
4333,18232,5,31,582.47,115
4334,18233,1,1,440.0,0
4335,18235,3,100,1796.48,145
4336,18236,6,42,882.24,210
4337,18237,5,40,987.1,131
4338,18239,5,80,1561.6100000000001,153
4339,18240,1,6,422.58,0
4340,18241,18,60,2058.09,208
4341,18242,4,72,2232.4900000000002,141
4342,18245,8,155,2507.56,347
4343,18246,2,3,596.1,209
4344,18248,4,39,783.02,72
4345,18249,1,8,95.34,0
4346,18250,2,21,342.92,9
4347,18251,1,16,4314.72,0
4348,18252,2,90,518.27,121
4349,18255,1,6,103.3,0
4350,18256,1,4,-50.1,0
4351,18257,12,98,2265.38,256
4352,18259,3,27,2338.6000000000004,341
4353,18260,8,86,2580.15,185
4354,18261,2,19,324.24,52
4355,18262,1,13,149.48,0
4356,18263,4,59,1211.08,229
4357,18265,2,44,801.51,85
4358,18268,2,1,0.0,0
4359,18269,2,7,138.9,8
4360,18270,3,12,238.95000000000002,228
4361,18272,7,99,3064.78,244
4362,18273,3,1,204.0,255
4363,18274,2,11,1.7763568394002505e-15,12
4364,18276,3,14,323.36,22
4365,18277,2,9,97.63,260
4366,18278,1,9,173.9,0
4367,18280,1,10,180.60000000000002,0
4368,18281,1,7,80.82,0
4369,18282,3,12,176.6,118
4370,18283,16,263,2045.53,333
4371,18287,3,59,1837.28,158
